resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
819,41,8,4,8,16,19,19,19,0,61,86:36.916,5196824,45,8,1:16.358,198.06740927606654,1
820,41,18,9,18,18,20,20,20,0,53,73:36.583,4416473,33,11,1:14.528,196.0675323085353,1
821,42,4,2,4,13,1,1,1,25,55,70:53.279,4253277,28,19,1:15.739,203.75600676085045,1
822,42,1,1,1,5,2,2,2,18,59,76:34.374,4594422,54,14,1:10.742,220.35459752219626,1
823,42,2,1,2,18,3,3,3,15,61,73:12.549,4392183,10,4,1:21.754,205.06829519748598,1
824,42,5,3,5,16,4,4,4,12,58,78:19.130,4699731,41,5,1:18.979,214.25519557907487,1
825,42,11,6,11,6,5,5,5,10,53,80:56.679,4856164,14,13,1:15.159,185.0614461325561,1
826,42,10,5,10,13,6,6,6,8,52,83:53.227,5033426,36,20,1:19.750,165.12520594100073,1
827,42,19,10,19,9,7,7,7,6,59,83:12.700,4992680,53,14,1:20.736,196.3496186076367,1
828,42,14,7,14,1,8,8,8,4,65,89:48.081,5388462,16,15,1:25.855,204.01397388577757,1
829,42,3,2,3,9,9,9,9,2,64,89:41.696,5381721,44,1,1:26.655,216.06619512757018,1
830,42,6,3,6,17,10,10,10,1,63,77:05.698,4625908,39,7,1:21.382,198.29853650349736,1
831,42,12,6,12,1,11,11,11,0,61,64:44.017,3884658,25,12,1:10.403,203.68833138853955,1
832,42,8,4,8,7,12,12,12,0,64,67:06.540,4026633,31,13,1:20.076,198.1225089005328,1
833,42,7,4,7,13,13,13,13,0,61,69:48.868,4188729,16,8,1:19.484,181.27005888162918,1
834,42,17,9,17,4,14,14,14,0,50,66:16.390,3976701,10,9,1:17.258,214.01387305619897,1
835,42,9,5,9,10,15,15,15,0,55,77:09.924,4629482,26,17,1:11.340,186.09701283846255,1
836,42,13,7,13,10,16,16,16,0,56,74:04.068,4444923,53,16,1:19.380,220.0848333382384,1
837,42,16,8,16,12,17,17,17,0,54,97:24.645,5844970,16,10,1:25.007,197.06292957489399,1
838,42,20,10,20,7,18,18,18,0,64,82:56.756,4976742,44,17,1:27.554,194.19092167544423,1
839,42,18,9,18,14,19,19,19,0,53,86:27.564,5187191,29,2,1:21.075,229.19309659171017,1
840,42,15,8,15,11,20,20,20,0,57,78:05.006,4685755,45,6,1:25.975,210.60186238175254,1
841,43,4,2,4,3,1,1,1,25,64,57:49.793,3469001,40,10,1:09.327,208.27232515143362,1
842,43,6,3,6,9,2,2,2,18,59,73:30.659,4410370,50,15,1:08.598,176.63644344299598,1
843,43,8,4,8,6,3,3,3,15,61,74:48.409,4488837,36,15,1:18.685,192.63100249267944,1
844,43,1,1,1,18,4,4,4,12,69,90:43.571,5443616,43,7,1:20.967,173.27994215130144,1
845,43,5,3,5,6,5,5,5,10,62,71:19.802,4279545,52,3,1:25.850,223.97285217990927,1
846,43,18,9,18,13,6,6,6,8,54,97:19.131,5839820,22,9,1:31.440,181.84772933533836,1
847,43,3,2,3,7,7,7,7,6,50,76:07.571,4567707,21,11,1:10.043,199.27773348047447,1
848,43,7,4,7,2,8,8,8,4,51,76:31.792,4591401,13,20,1:12.886,190.87193634319786,1
849,43,2,1,2,3,9,9,9,2,68,70:13.901,4213095,28,20,1:22.242,197.5775351888047,1
850,43,19,10,19,15,10,10,10,1,67,82:27.045,4947810,28,10,1:29.174,236.6779309204875,1
851,43,20,10,20,16,11,11,11,0,59,67:41.530,4061248,37,17,1:12.667,199.75403101383884,1
852,43,17,9,17,13,12,12,12,0,60,86:56.906,5216491,57,15,1:24.400,195.86065013020206,1
853,43,14,7,14,5,13,13,13,0,56,74:45.801,4485944,42,12,1:24.681,164.59037724447845,1
854,43,12,6,12,17,14,14,14,0,52,72:31.454,4351760,53,8,1:13.979,216.73040312077964,1
855,43,11,6,11,10,15,15,15,0,55,71:54.952,4314860,42,12,1:14.164,153.31954282798057,1
856,43,15,8,15,2,16,16,16,0,61,67:07.059,4027450,43,16,1:14.116,213.21794342239153,1
857,43,13,7,13,1,17,17,17,0,61,77:47.508,4667438,37,5,1:23.367,209.37691083333246,1
858,43,10,5,10,12,18,18,18,0,50,59:34.285,3574080,21,12,1:10.523,199.08996289239428,1
859,43,9,5,9,13,19,19,19,0,57,87:32.585,5252419,17,20,1:27.839,222.4578424660785,1
860,43,16,8,16,11,20,20,20,0,57,67:19.012,4039152,30,15,1:19.987,163.81549487184498,1
861,44,4,2,4,8,1,1,1,25,59,84:06.418,5046269,40,3,1:18.863,175.83239337946154,1
862,44,2,1,2,20,2,2,2,18,69,74:30.623,4470526,11,20,1:21.622,198.25051630548856,1
863,44,5,3,5,12,3,3,3,15,57,83:42.773,5022316,53,7,1:13.561,198.82303834734273,1
864,44,10,5,10,14,4,4,4,12,54,101:09.936,6069452,49,2,1:27.891,206.57172415861217,1
865,44,3,2,3,14,5,5,5,10,63,79:28.171,4768724,42,1,1:25.811,232.6180255126465,1
866,44,6,3,6,16,6,6,6,8,52,75:26.422,4526007,38,6,1:20.879,194.76139270326505,1
867,44,1,1,1,6,7,7,7,6,50,81:24.308,4884883,21,6,1:18.317,178.86662814237775,1
868,44,7,4,7,8,8,8,8,4,66,86:07.168,5167537,22,2,1:23.355,222.49535782475354,1
869,44,9,5,9,18,9,9,9,2,54,72:52.530,4372204,51,18,1:22.253,193.15702697745522,1
870,44,11,6,11,17,10,10,10,1,62,69:23.182,4163815,26,9,1:17.087,198.45011400214025,1
871,44,14,7,14,19,11,11,11,0,63,67:12.744,4032171,39,7,1:14.762,198.96915582784698,1
872,44,15,8,15,11,12,12,12,0,63,85:34.596,5134404,17,3,1:21.027,205.26491843453164,1
873,44,19,10,19,13,13,13,13,0,61,63:37.686,3817985,59,5,1:13.486,226.18888202805294,1
874,44,17,9,17,14,14,14,14,0,66,81:14.620,4874164,51,1,1:18.096,186.56558421483845,1
875,44,12,6,12,6,15,15,15,0,61,77:53.216,4673704,24,4,1:24.823,188.4355966675816,1
876,44,20,10,20,7,16,16,16,0,69,79:17.520,4757244,50,8,1:17.845,175.7184280066192,1
877,44,16,8,16,2,17,17,17,0,62,81:33.637,4893032,13,20,1:20.433,213.88072810953443,1
878,44,13,7,13,12,18,18,18,0,58,83:38.997,5018255,35,18,1:28.257,227.06907295242405,1
879,44,18,9,18,17,19,19,19,0,62,80:04.146,4804193,53,16,1:18.600,204.6188415481338,1
880,44,8,4,8,6,20,20,20,0,60,87:14.761,5234932,32,14,1:20.645,191.3836479522361,1
881,45,1,1,1,4,1,1,1,25,62,77:33.646,4653256,17,13,1:16.874,189.48235484549733,1
882,45,19,10,19,11,2,2,2,18,61,82:27.891,4947101,40,14,1:23.434,214.61318805494656,1
883,45,5,3,5,4,3,3,3,15,65,82:05.318,4925992,21,13,1:12.784,210.6994134472754,1
884,45,4,2,4,18,4,4,4,12,64,76:31.459,4591046,58,15,1:25.545,159.70213190117863,1
885,45,2,1,2,9,5,5,5,10,54,99:46.726,5986140,42,6,1:26.887,249.77349391677535,1
886,45,16,8,16,1,6,6,6,8,62,63:45.922,3825008,15,6,1:16.864,195.52393897898074,1
887,45,3,2,3,19,7,7,7,6,68,70:50.562,4250081,37,4,1:12.595,215.14739517067505,1
888,45,12,6,12,16,8,8,8,4,56,81:09.177,4869598,35,19,1:26.776,200.69007130463316,1
889,45,6,3,6,16,9,9,9,2,66,89:26.661,5366006,22,12,1:20.521,191.6624556588402,1
890,45,11,6,11,12,10,10,10,1,58,76:42.962,4602946,35,4,1:10.025,165.6563502838585,1
891,45,17,9,17,18,11,11,11,0,63,86:40.167,5200914,24,17,1:26.756,201.40176950417134,1
892,45,8,4,8,3,12,12,12,0,56,81:57.910,4917021,33,16,1:18.015,210.32288079172758,1
893,45,9,5,9,12,13,13,13,0,64,84:51.776,5091593,43,17,1:22.474,191.58076765863078,1
894,45,7,4,7,7,14,14,14,0,51,85:07.431,5107218,21,15,1:15.254,200.72337759726923,1
895,45,13,7,13,13,15,15,15,0,67,74:07.226,4447986,10,15,1:20.825,207.36127463866643,1
896,45,15,8,15,19,16,16,16,0,67,75:23.276,4523036,19,8,1:23.622,228.10288784504053,1
897,45,10,5,10,2,17,17,17,0,55,70:05.923,4205135,40,3,1:19.166,179.54750028257195,1
898,45,20,10,20,17,18,18,18,0,62,65:01.576,3901677,15,5,1:16.632,208.29250798534568,1
899,45,18,9,18,7,19,19,19,0,64,82:21.962,4941481,57,1,1:21.922,201.9771889002204,1
900,45,14,7,14,8,20,20,20,0,61,104:24.302,6264997,11,17,1:32.678,188.50819938623917,1
901,46,6,3,6,11,1,1,1,25,66,67:30.228,4050835,29,3,1:15.420,181.34273776412815,1
902,46,12,6,12,13,2,2,2,18,65,79:19.514,4759201,10,9,1:23.414,187.41924277592778,1
903,46,3,2,3,9,3,3,3,15,68,66:19.524,3979161,14,9,1:18.844,191.7464095810285,1
904,46,4,2,4,6,4,4,4,12,61,91:04.317,5464791,57,3,1:32.685,172.06857667563418,1
905,46,5,3,5,4,5,5,5,10,63,77:37.623,4657287,23,3,1:23.368,202.0051297409032,1
906,46,1,1,1,3,6,6,6,8,61,90:40.949,5440729,14,10,1:20.488,183.74848435378385,1
907,46,2,1,2,3,7,7,7,6,68,79:04.837,4744726,49,13,1:26.427,234.126612390773,1
908,46,9,5,9,13,8,8,8,4,53,67:25.693,4045748,52,19,1:20.938,183.3145731386407,1
909,46,15,8,15,9,9,9,9,2,59,85:56.258,5156013,12,20,1:24.155,195.48386501847915,1
910,46,17,9,17,11,10,10,10,1,61,89:21.751,5361751,59,13,1:17.341,207.88978123820098,1
911,46,19,10,19,18,11,11,11,0,63,89:38.548,5378694,30,14,1:25.984,220.94552817118927,1
912,46,16,8,16,15,12,12,12,0,68,83:30.089,5010422,29,6,1:18.594,223.20588259840088,1
913,46,18,9,18,10,13,13,13,0,64,72:55.119,4375446,25,17,1:24.127,185.0745395673779,1
914,46,8,4,8,14,14,14,14,0,67,73:29.921,4409118,17,5,1:21.390,228.39541107797797,1
915,46,7,4,7,9,15,15,15,0,53,66:58.995,4018159,57,17,1:14.622,230.78394400349816,1
916,46,14,7,14,10,16,16,16,0,58,93:45.035,5625352,38,14,1:26.003,201.07661577427342,1
917,46,13,7,13,18,17,17,17,0,62,69:03.396,4143568,55,18,1:18.928,224.30961187269264,1
918,46,20,10,20,6,18,18,18,0,55,74:47.066,4487156,57,12,1:23.483,201.79569928838262,1
919,46,11,6,11,2,19,19,19,0,61,68:19.277,4099858,26,7,1:15.618,175.301131426586,1
920,46,10,5,10,1,20,20,20,0,59,75:46.179,4546300,33,11,1:15.951,174.33047858730933,1
921,47,2,1,2,18,1,1,1,25,64,91:20.065,5480778,23,10,1:20.095,180.13758352359238,1
922,47,6,3,6,15,2,2,2,18,57,88:44.844,5324534,21,8,1:30.974,182.4502285561008,1
923,47,5,3,5,18,3,3,3,15,62,88:17.867,5297109,58,19,1:24.154,178.82863443486954,1
924,47,4,2,4,8,4,4,4,12,65,72:18.066,4338685,54,10,1:17.753,202.554691058886,1
925,47,3,2,3,7,5,5,5,10,66,74:50.515,4490919,33,16,1:23.722,201.3853976235175,1
926,47,11,6,11,10,6,6,6,8,66,81:45.469,4905723,39,17,1:14.916,220.58360872255935,1
927,47,8,4,8,20,7,7,7,6,66,81:59.560,4919186,51,7,1:20.540,188.14712612228647,1
928,47,18,9,18,16,8,8,8,4,55,69:11.645,4151015,54,7,1:21.132,215.6219968586302,1
929,47,1,1,1,13,9,9,9,2,65,90:51.825,5451412,29,2,1:22.388,174.32272235986858,1
930,47,10,5,10,17,10,10,10,1,65,77:42.940,4662592,31,5,1:17.851,209.50669850854982,1
931,47,14,7,14,14,11,11,11,0,65,64:30.278,3870604,29,13,1:15.302,210.75034253946285,1
932,47,17,9,17,14,12,12,12,0,69,96:21.376,5781959,45,8,1:26.167,240.75091249657902,1
933,47,9,5,9,17,13,13,13,0,50,76:15.542,4575346,59,10,1:17.473,165.6979971335426,1
934,47,13,7,13,19,14,14,14,0,62,83:56.003,5036001,14,13,1:26.534,198.86775825471088,1
935,47,7,4,7,1,15,15,15,0,55,92:51.106,5571885,25,5,1:25.719,181.37858847420313,1
936,47,20,10,20,13,16,16,16,0,64,85:16.962,5116575,33,10,1:16.328,196.43207926371122,1
937,47,19,10,19,5,17,17,17,0,62,85:27.005,5127204,37,5,1:20.432,154.4487478630183,1
938,47,16,8,16,8,18,18,18,0,54,61:43.762,3703331,27,16,1:06.877,196.40760557188733,1
939,47,12,6,12,15,19,19,19,0,56,72:29.077,4349149,59,1,1:19.613,213.0017781616329,1
940,47,15,8,15,13,20,20,20,0,65,76:43.766,4603059,27,17,1:16.208,202.62110399454806,1
941,48,4,2,4,1,1,1,1,25,53,85:16.679,5116678,10,15,1:23.113,175.8217276934547,1
942,48,10,5,10,18,2,2,2,18,64,81:50.208,4910903,39,10,1:23.738,179.72296206108095,1
943,48,5,3,5,3,3,3,3,15,58,70:00.170,4200651,30,13,1:16.529,182.08908230565387,1
944,48,7,4,7,8,4,4,4,12,62,67:31.073,4051357,11,8,1:16.261,197.39788932307232,1
945,48,2,1,2,14,5,5,5,10,59,79:21.375,4761552,52,13,1:16.075,229.67487820407413,1
946,48,1,1,1,4,6,6,6,8,68,95:58.563,5758390,48,8,1:25.368,213.34490294858483,1
947,48,3,2,3,1,7,7,7,6,51,68:01.848,4081604,46,6,1:08.793,183.77088551926568,1
948,48,19,10,19,19,8,8,8,4,65,80:49.120,4849120,22,5,1:15.898,212.15895134011507,1
949,48,12,6,12,17,9,9,9,2,53,94:01.172,5641031,49,19,1:26.063,205.61151848369548,1
950,48,20,10,20,13,10,10,10,1,59,76:47.578,4607810,14,3,1:16.933,206.34836547007583,1
951,48,6,3,6,3,11,11,11,0,66,89:05.295,5345258,19,2,1:19.683,193.18975910577646,1
952,48,17,9,17,17,12,12,12,0,56,63:54.220,3834520,46,1,1:13.391,200.5818934682459,1
953,48,9,5,9,15,13,13,13,0,59,85:10.948,5110736,48,3,1:19.833,212.2838431248397,1
954,48,16,8,16,3,14,14,14,0,58,67:44.727,4064425,31,17,1:16.205,169.47354457138982,1
955,48,11,6,11,19,15,15,15,0,68,66:09.453,3969222,54,19,1:19.332,187.58563753914805,1
956,48,13,7,13,2,16,16,16,0,64,66:29.619,3989605,39,7,1:15.403,237.3023953371028,1
957,48,15,8,15,4,17,17,17,0,63,88:33.275,5313149,22,3,1:20.985,158.647388918233,1
958,48,8,4,8,3,18,18,18,0,50,72:42.601,4362841,33,17,1:08.546,179.601253237919,1
959,48,18,9,18,14,19,19,19,0,52,77:52.690,4672287,49,4,1:09.675,176.38328166015728,1
960,48,14,7,14,1,20,20,20,0,56,84:03.372,5043865,20,14,1:18.085,181.5002712268406,1
961,49,1,1,1,3,1,1,1,25,61,69:50.450,4190009,13,6,1:22.203,219.97872973186037,1
962,49,5,3,5,16,2,2,2,18,58,86:41.760,5201013,18,9,1:18.651,197.1244957766192,1
963,49,7,4,7,11,3,3,3,15,57,86:17.694,5177995,41,6,1:26.692,217.03798876368631,1
964,49,3,2,3,7,4,4,4,12,67,86:37.295,5197217,23,7,1:16.635,223.5683863512744,1
965,49,6,3,6,5,5,5,5,10,61,97:00.392,5820279,29,13,1:28.888,171.37290305891145,1
966,49,4,2,4,8,6,6,6,8,50,77:28.272,4648825,18,20,1:27.300,204.8695015427354,1
967,49,2,1,2,20,7,7,7,6,55,74:57.315,4497019,10,5,1:17.062,201.80562675505354,1
968,49,14,7,14,4,8,8,8,4,67,75:28.461,4528886,34,4,1:18.792,189.39231961891136,1
969,49,19,10,19,13,9,9,9,2,53,82:00.497,4920906,52,4,1:23.503,216.5221967338774,1
970,49,12,6,12,5,10,10,10,1,56,76:02.715,4562982,34,3,1:17.089,214.0825969609855,1
971,49,18,9,18,16,11,11,11,0,64,71:44.402,4304848,38,20,1:12.434,174.03792192625684,1
972,49,20,10,20,1,12,12,12,0,65,100:44.897,6044617,24,7,1:32.283,165.5187637826393,1
973,49,13,7,13,19,13,13,13,0,64,85:05.697,5105606,55,20,1:18.617,208.88290342174514,1
974,49,16,8,16,17,14,14,14,0,58,64:00.639,3840801,59,7,1:16.968,206.96213629429423,1
975,49,9,5,9,14,15,15,15,0,51,78:15.455,4695080,54,6,1:25.996,204.3722297306941,1
976,49,17,9,17,6,16,16,16,0,69,77:41.473,4661420,48,9,1:20.036,223.87173070952525,1
977,49,10,5,10,13,17,17,17,0,57,75:44.106,4544448,37,18,1:13.824,193.60347444222487,1
978,49,8,4,8,13,18,18,18,0,60,64:27.800,3867432,33,2,1:15.157,186.40222920527629,1
979,49,11,6,11,16,19,19,19,0,57,79:22.690,4762599,25,13,1:28.473,161.54456455875328,1
980,49,15,8,15,16,20,20,20,0,61,82:11.333,4931594,27,18,1:15.079,188.57717024743638,1
981,50,4,2,4,2,1,1,1,25,67,69:59.385,4199997,56,19,1:19.046,183.00457766818704,1
982,50,2,1,2,11,2,2,2,18,59,98:37.444,5917137,32,5,1:25.296,188.65679642504566,1
983,50,6,3,6,6,3,3,3,15,59,90:37.065,5437915,33,6,1:22.539,171.1020535407148,1
984,50,5,3,5,2,4,4,4,12,63,82:38.836,4958509,59,11,1:28.713,210.38139078744442,1
985,50,13,7,13,2,5,5,5,10,52,91:29.161,5489325,31,19,1:19.963,186.22551686951454,1
986,50,15,8,15,17,6,6,6,8,68,83:05.373,4985496,57,3,1:29.415,217.38167983010544,1
987,50,1,1,1,7,7,7,7,6,52,94:38.349,5678179,26,10,1:30.366,195.1988468898294,1
988,50,11,6,11,14,8,8,8,4,67,86:57.824,5217948,46,8,1:19.294,203.1932113109585,1
989,50,8,4,8,16,9,9,9,2,63,65:18.922,3918277,28,14,1:12.328,177.49627796537678,1
990,50,18,9,18,16,10,10,10,1,60,69:55.021,4195319,13,17,1:19.455,211.2675908681918,1
991,50,10,5,10,6,11,11,11,0,63,77:25.605,4645590,19,8,1:17.742,199.7776273634892,1
992,50,20,10,20,13,12,12,12,0,61,74:00.218,4440157,31,17,1:16.922,209.3538020771777,1
993,50,12,6,12,5,13,13,13,0,50,73:43.723,4423030,39,13,1:13.007,225.78406102813747,1
994,50,17,9,17,3,14,14,14,0,63,67:36.345,4056704,40,8,1:21.554,200.1768354470977,1
995,50,3,2,3,7,15,15,15,0,68,63:33.003,3813041,25,13,1:13.467,211.89167609551114,1
996,50,14,7,14,4,16,16,16,0,51,90:09.377,5409078,54,16,1:18.309,237.4855218121197,1
997,50,19,10,19,18,17,17,17,0,57,78:19.218,4699350,24,13,1:10.652,205.7605673661098,1
998,50,9,5,9,2,18,18,18,0,52,94:52.814,5692279,28,13,1:22.164,193.20570296714192,1
999,50,16,8,16,4,19,19,19,0,51,70:44.794,4244956,16,3,1:15.942,192.6238350295585,1
1000,50,7,4,7,15,20,20,20,0,63,85:39.693,5139172,23,6,1:20.973,206.4835461719399,1
1001,51,11,6,11,13,1,1,1,25,57,77:05.182,4625236,14,12,1:22.908,219.01095463987025,1
1002,51,4,2,4,20,2,2,2,18,53,96:28.276,5788081,27,7,1:26.782,211.40974661727148,1
1003,51,5,3,5,16,3,3,3,15,65,72:06.546,4326854,26,9,1:15.760,131.8206652509873,1
1004,51,2,1,2,12,4,4,4,12,68,96:52.559,5812857,31,17,1:26.051,196.1130265690464,1
1005,51,1,1,1,2,5,5,5,10,68,70:11.968,4211831,18,13,1:13.197,157.25138474927098,1
1006,51,20,10,20,18,6,6,6,8,56,91:06.377,5466453,20,8,1:25.805,195.4572443951123,1
1007,51,12,6,12,10,7,7,7,6,61,78:55.784,4735992,16,8,1:24.038,223.20803658534683,1
1008,51,8,4,8,9,8,8,8,4,62,75:57.145,4557543,30,16,1:25.064,199.6426683719783,1
1009,51,6,3,6,19,9,9,9,2,67,96:04.434,5764079,52,3,1:24.615,215.7815040279982,1
1010,51,17,9,17,20,10,10,10,1,58,67:08.583,4028290,20,16,1:14.230,176.45166989501422,1
1011,51,3,2,3,17,11,11,11,0,55,91:01.302,5461848,17,7,1:19.833,235.14619279629477,1
1012,51,16,8,16,1,12,12,12,0,67,92:07.590,5527587,32,10,1:20.130,238.2629011294602,1
1013,51,7,4,7,2,13,13,13,0,58,78:19.368,4699508,59,13,1:22.832,193.16972655361886,1
1014,51,14,7,14,8,14,14,14,0,64,72:24.122,4344513,44,6,1:20.443,165.64085372560385,1
1015,51,15,8,15,1,15,15,15,0,56,97:22.427,5842163,51,12,1:27.106,208.4979629981163,1
1016,51,18,9,18,20,16,16,16,0,59,71:48.932,4308536,36,13,1:14.296,182.1839146851075,1
1017,51,19,10,19,14,17,17,17,0,60,70:48.758,4248407,52,17,1:23.355,197.05279730487425,1
1018,51,9,5,9,1,18,18,18,0,60,83:24.325,5004224,29,3,1:20.235,161.42675161488657,1
1019,51,10,5,10,10,19,19,19,0,68,69:09.964,4149194,14,9,1:08.666,186.42039307073736,1
1020,51,13,7,13,10,20,20,20,0,50,88:31.501,5311420,37,16,1:20.569,189.63265344744698,1
1021,52,5,3,5,17,1,1,1,25,51,65:46.015,3946163,33,14,1:14.345,204.06707516809996,1
1022,52,1,1,1,4,2,2,2,18,50,86:38.054,5198674,29,14,1:19.167,194.93080242486937,1
1023,52,4,2,4,6,3,3,3,15,57,63:08.805,3788566,47,4,1:10.774,193.60898715409394,1
1024,52,3,2,3,16,4,4,4,12,50,71:10.005,4270542,50,15,1:17.619,222.4237628513981,1
1025,52,2,1,2,2,5,5,5,10,53,83:59.665,5039423,21,2,1:19.656,202.79964192642709,1
1026,52,6,3,6,11,6,6,6,8,64,79:18.418,4758407,57,12,1:22.991,218.33340951354455,1
1027,52,12,6,12,8,7,7,7,6,61,89:13.225,5353793,19,19,1:19.168,167.08567430652673,1
1028,52,8,4,8,6,8,8,8,4,61,60:42.696,3642952,58,2,1:12.842,162.73194508108867,1
1029,52,10,5,10,18,9,9,9,2,57,77:38.302,4658063,50,15,1:17.998,185.77386640002246,1
1030,52,11,6,11,4,10,10,10,1,53,88:04.035,5284284,54,2,1:16.539,214.83617482955538,1
1031,52,7,4,7,3,11,11,11,0,56,72:37.549,4357638,44,4,1:19.201,184.25348174623844,1
1032,52,9,5,9,20,12,12,12,0,60,78:22.870,4702353,59,4,1:25.516,186.48887681306422,1
1033,52,16,8,16,14,13,13,13,0,60,90:07.668,5407181,43,14,1:23.375,193.34181340026643,1
1034,52,19,10,19,4,14,14,14,0,56,80:01.700,4801914,25,6,1:20.058,163.0348293984317,1
1035,52,17,9,17,9,15,15,15,0,64,88:47.536,5327934,31,18,1:24.523,180.2590764212737,1
1036,52,13,7,13,9,16,16,16,0,62,65:50.648,3950188,22,5,1:11.141,194.61728896817513,1
1037,52,18,9,18,8,17,17,17,0,50,95:34.863,5734278,16,19,1:29.289,203.95855098197933,1
1038,52,14,7,14,19,18,18,18,0,68,94:32.309,5672989,35,17,1:30.373,179.126812999459,1
1039,52,15,8,15,19,19,19,19,0,50,91:53.434,5513667,16,11,1:19.068,187.04365397543822,1
1040,52,20,10,20,19,20,20,20,0,69,71:24.368,4284386,29,16,1:12.356,221.15602015083837,1
1041,53,2,1,2,20,1,1,1,25,66,89:00.467,5340784,18,1,1:22.313,208.50965366126863,1
1042,53,3,2,3,19,2,2,2,18,62,79:59.822,4799841,55,20,1:22.914,197.7973684843462,1
1043,53,6,3,6,4,3,3,3,15,61,83:06.502,4986136,36,14,1:29.801,232.82857255444628,1
1044,53,4,2,4,20,4,4,4,12,57,89:36.738,5376841,40,6,1:20.981,193.10407754011635,1
1045,53,5,3,5,15,5,5,5,10,62,77:36.895,4656388,31,16,1:20.543,197.5015680935287,1
1046,53,1,1,1,2,6,6,6,8,57,78:03.483,4683629,30,14,1:25.554,207.76371591309467,1
1047,53,19,10,19,12,7,7,7,6,56,67:17.519,4037195,18,2,1:20.912,196.5748739035013,1
1048,53,12,6,12,17,8,8,8,4,55,80:01.866,4801328,56,7,1:18.477,240.17466845792205,1
1049,53,11,6,11,9,9,9,9,2,55,71:51.012,4311809,31,20,1:22.867,225.68209390357794,1
1050,53,8,4,8,10,10,10,10,1,67,82:22.904,4942395,10,13,1:19.561,182.19128494114676,1
1051,53,10,5,10,15,11,11,11,0,63,77:03.943,4623050,38,15,1:13.574,191.28197061819134,1
1052,53,16,8,16,11,12,12,12,0,69,72:48.184,4368881,33,4,1:20.371,197.95108047731867,1
1053,53,9,5,9,14,13,13,13,0,56,69:51.089,4191163,17,16,1:19.723,195.88320280157313,1
1054,53,13,7,13,18,14,14,14,0,63,81:51.430,4911045,24,5,1:20.015,206.12695067864044,1
1055,53,7,4,7,9,15,15,15,0,53,70:29.046,4229385,52,1,1:12.817,172.57371647787755,1
1056,53,14,7,14,18,16,16,16,0,58,86:20.843,5180197,28,18,1:19.826,219.37363783262444,1
1057,53,18,9,18,15,17,17,17,0,56,80:50.763,4850770,46,15,1:22.691,203.64212064114653,1
1058,53,17,9,17,10,18,18,18,0,66,84:53.244,5093210,23,2,1:20.623,173.66206037044145,1
1059,53,20,10,20,10,19,19,19,0,58,80:56.597,4856203,32,7,1:14.239,205.21533634966127,1
1060,53,15,8,15,20,20,20,20,0,56,92:46.554,5566868,49,7,1:24.091,181.40131692194683,1
1061,54,1,1,1,4,1,1,1,25,56,63:32.648,3812397,25,5,1:16.865,156.75935400145121,1
1062,54,4,2,4,13,2,2,2,18,60,94:05.563,5645262,26,5,1:23.012,228.03000693104315,1
1063,54,3,2,3,8,3,3,3,15,57,81:01.338,4861051,15,12,1:22.443,188.45542548578857,1
1064,54,14,7,14,10,4,4,4,12,59,77:57.243,4677494,38,16,1:19.448,221.66101311107167,1
1065,54,2,1,2,14,5,5,5,10,57,87:56.212,5276194,50,8,1:19.191,163.4247435368941,1
1066,54,6,3,6,17,6,6,6,8,50,77:51.548,4671755,15,2,1:23.570,187.330931162326,1
1067,54,19,10,19,5,7,7,7,6,61,71:59.610,4319878,39,16,1:19.773,201.05262455787292,1
1068,54,11,6,11,13,8,8,8,4,61,98:02.425,5882270,55,2,1:25.063,211.51234128402453,1
1069,54,10,5,10,10,9,9,9,2,63,70:02.072,4202042,29,10,1:10.917,196.01389333328854,1
1070,54,9,5,9,8,10,10,10,1,60,59:22.640,3562449,51,1,1:05.121,207.636162807909,1
1071,54,7,4,7,5,11,11,11,0,66,74:50.405,4490400,35,6,1:11.159,178.8935168281508,1
1072,54,5,3,5,3,12,12,12,0,51,69:17.307,4157460,14,11,1:15.505,171.14570427994576,1
1073,54,8,4,8,11,13,13,13,0,52,66:08.222,3968965,54,8,1:13.191,184.6855345339459,1
1074,54,12,6,12,19,14,14,14,0,53,88:00.531,5280770,18,16,1:18.153,144.2159001597226,1
1075,54,13,7,13,9,15,15,15,0,55,80:17.116,4817899,28,14,1:17.126,200.12042271633385,1
1076,54,20,10,20,14,16,16,16,0,65,87:33.397,5253903,18,15,1:18.262,182.45560028226214,1
1077,54,18,9,18,8,17,17,17,0,51,93:45.359,5625310,10,17,1:21.626,215.77768415097285,1
1078,54,17,9,17,7,18,18,18,0,56,81:45.817,4905515,59,2,1:15.302,202.25106528503733,1
1079,54,15,8,15,14,19,19,19,0,54,77:20.458,4640424,49,5,1:20.703,186.52686256793618,1
1080,54,16,8,16,15,20,20,20,0,68,68:06.959,4086996,31,2,1:17.311,193.7820463542896,1
1081,55,5,3,5,19,1,1,1,25,61,83:00.235,4980388,27,10,1:14.198,211.5259930608102,1
1082,55,3,2,3,16,2,2,2,18,51,86:32.669,5192487,39,18,1:21.030,186.7420848690811,1
1083,55,11,6,11,1,3,3,3,15,55,81:21.226,4881091,45,20,1:22.054,190.6859433068185,1
1084,55,6,3,6,2,4,4,4,12,55,77:54.219,4674896,57,10,1:23.547,166.5579445814424,1
